ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal;Host country
94330;Hans Pfann;M;31;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Gymnastics;Gymnastics Men's Parallel Bars;NA;Finlande
94330;Hans Pfann;M;31;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Finlande
94330;Hans Pfann;M;31;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Gymnastics;Gymnastics Men's Rings;NA;Finlande
94330;Hans Pfann;M;31;NA;NA;Allemagne;GER;1952 Summer;1952;Summer;Helsinki;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Finlande
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Individual All-Around;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Team All-Around;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Floor Exercise;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Horse Vault;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Parallel Bars;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Rings;NA;Australie
94330;Hans Pfann;M;36;NA;NA;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Australie
94333;Stefan Pfannmller;M;19;180;75;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Canoeing;Canoeing Men's Canadian Singles, Slalom;NA;Australie
94333;Stefan Pfannmller;M;23;180;75;Allemagne;GER;2004 Summer;2004;Summer;Athina;Canoeing;Canoeing Men's Canadian Singles, Slalom;Bronze;Grèce
94337;Camilla Pfeffer;F;19;174;55;Allemagne;GER;2012 Summer;2012;Summer;London;Rhythmic Gymnastics;Rhythmic Gymnastics Women's Group;NA;Royaume-Uni
94338;Thomas Pfeffer;M;18;191;105;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Shooting;Shooting Mixed Running Target, 50 metres;NA;Canada
94338;Thomas Pfeffer;M;22;191;105;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Shooting;Shooting Mixed Running Target, 50 metres;Silver;Union Soviétique
94338;Thomas Pfeffer;M;31;191;105;Allemagne de l'Ouest;GDR;1988 Summer;1988;Summer;Seoul;Shooting;Shooting Men's Running Target, 50 metres;NA;Corée du Sud
94340;Dieter Pfeifer;M;19;184;80;Allemagne;GER;1956 Summer;1956;Summer;Melbourne;Swimming;Swimming Men's 100 metres Backstroke;NA;Australie
94340;Dieter Pfeifer;M;27;184;80;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Swimming;Swimming Men's 400 metres Individual Medley;NA;Japon
94341;Erik Pfeifer;M;25;191;104;Allemagne;GER;2012 Summer;2012;Summer;London;Boxing;Boxing Men's Super-Heavyweight;NA;Royaume-Uni
94341;Erik Pfeifer;M;29;191;104;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Super-Heavyweight;NA;Brésil
94342;"Hadwig ""Hadi"" Pfeifer (Lantschner-)";F;29;155;52;Allemagne;GER;1936 Winter;1936;Winter;Garmisch-Partenkirchen;Alpine Skiing;Alpine Skiing Women's Combined;NA;Allemagne
94343;Jrg Pfeifer;M;24;177;67;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Athletics;Athletics Men's 4 x 100 metres Relay;Silver;Canada
94344;Melanie Pfeifer;F;29;167;54;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Singles, Slalom;NA;Brésil
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Individual All-Around;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Team All-Around;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Floor Exercise;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Parallel Bars;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Rings;NA;Australie
94345;Sergej Pfeifer;M;23;169;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Australie
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Individual All-Around;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Team All-Around;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Floor Exercise;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Horse Vault;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Parallel Bars;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Horizontal Bar;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Rings;NA;Grèce
94345;Sergej Pfeifer;M;27;169;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Gymnastics;Gymnastics Men's Pommelled Horse;NA;Grèce
94348;Stefan Pfeiffer;M;18;190;80;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Men's 400 metres Freestyle;NA;États-Unis
94348;Stefan Pfeiffer;M;18;190;80;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Men's 1,500 metres Freestyle;Bronze;États-Unis
94348;Stefan Pfeiffer;M;22;190;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 400 metres Freestyle;NA;Corée du Sud
94348;Stefan Pfeiffer;M;22;190;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 1,500 metres Freestyle;Silver;Corée du Sud
94348;Stefan Pfeiffer;M;22;190;80;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Bronze;Corée du Sud
94348;Stefan Pfeiffer;M;26;190;80;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 400 metres Freestyle;NA;Espagne
94348;Stefan Pfeiffer;M;26;190;80;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 1,500 metres Freestyle;NA;Espagne
94348;Stefan Pfeiffer;M;26;190;80;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;NA;Espagne
94350;Wilhelm Heinrich Hartmuth Pfeil;M;43;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Painting, Applied Arts;NA;Allemagne
94350;Wilhelm Heinrich Hartmuth Pfeil;M;43;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Painting, Applied Arts;NA;Allemagne
94351;Werner Pfeil;M;22;188;78;Allemagne;GER;1960 Summer;1960;Summer;Roma;Athletics;Athletics Men's High Jump;NA;Italie
94352;Sonja Pfeilschifter;F;21;158;53;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Shooting;Shooting Women's Air Rifle, 10 metres;NA;Espagne
94352;Sonja Pfeilschifter;F;21;158;53;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;NA;Espagne
94352;Sonja Pfeilschifter;F;29;158;53;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Shooting;Shooting Women's Air Rifle, 10 metres;NA;Australie
94352;Sonja Pfeilschifter;F;29;158;53;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;NA;Australie
94352;Sonja Pfeilschifter;F;33;158;53;Allemagne;GER;2004 Summer;2004;Summer;Athina;Shooting;Shooting Women's Air Rifle, 10 metres;NA;Grèce
94352;Sonja Pfeilschifter;F;33;158;53;Allemagne;GER;2004 Summer;2004;Summer;Athina;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;NA;Grèce
94352;Sonja Pfeilschifter;F;37;158;53;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Shooting;Shooting Women's Air Rifle, 10 metres;NA;Chine
94352;Sonja Pfeilschifter;F;37;158;53;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;NA;Chine
94352;Sonja Pfeilschifter;F;41;158;53;Allemagne;GER;2012 Summer;2012;Summer;London;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;NA;Royaume-Uni
94355;Ralph Ernst Pfersich;M;26;180;74;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Men's 4 x 400 metres Relay;NA;Espagne
94370;Philipp Pflieger;M;29;188;70;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Marathon;NA;Brésil
94372;Franz Pfnr;M;27;NA;NA;Allemagne;GER;1936 Winter;1936;Winter;Garmisch-Partenkirchen;Alpine Skiing;Alpine Skiing Men's Combined;Gold;Allemagne
94374;Hans-Jrgen Pfohe;M;37;175;75;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Sailing;Sailing Mixed Multihull;NA;Corée du Sud
94375;Cornelia Pfohl (-Griem);F;21;175;58;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Individual;NA;Espagne
94375;Cornelia Pfohl (-Griem);F;21;175;58;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Archery;Archery Women's Team;NA;Espagne
94375;Cornelia Pfohl (-Griem);F;25;175;58;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Archery;Archery Women's Individual;NA;États-Unis
94375;Cornelia Pfohl (-Griem);F;25;175;58;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Archery;Archery Women's Team;Silver;États-Unis
94375;Cornelia Pfohl (-Griem);F;29;175;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Archery;Archery Women's Individual;NA;Australie
94375;Cornelia Pfohl (-Griem);F;29;175;58;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Archery;Archery Women's Team;Bronze;Australie
94375;Cornelia Pfohl (-Griem);F;33;175;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Archery;Archery Women's Individual;NA;Grèce
94375;Cornelia Pfohl (-Griem);F;33;175;58;Allemagne;GER;2004 Summer;2004;Summer;Athina;Archery;Archery Women's Team;NA;Grèce
94376;Thomas Pfrang;M;23;195;94;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Canoeing;Canoeing Men's Kayak Doubles, 500 metres;NA;Corée du Sud
94379;Frank Pftze;M;17;184;74;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Men's 200 metres Freestyle;NA;Canada
94379;Frank Pftze;M;17;184;74;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Men's 400 metres Freestyle;NA;Canada
94379;Frank Pftze;M;17;184;74;Allemagne de l'Ouest;GDR;1976 Summer;1976;Summer;Montreal;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;NA;Canada
94379;Frank Pftze;M;21;184;74;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Swimming;Swimming Men's 400 metres Freestyle;NA;Union Soviétique
94379;Frank Pftze;M;21;184;74;Allemagne de l'Ouest;GDR;1980 Summer;1980;Summer;Moskva;Swimming;Swimming Men's 4 x 200 metres Freestyle Relay;Silver;Union Soviétique
94428;Andrea Philipp (-Ziercke);F;20;165;60;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 100 metres;NA;Espagne
94428;Andrea Philipp (-Ziercke);F;20;165;60;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Espagne
94428;Andrea Philipp (-Ziercke);F;24;165;60;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Athletics;Athletics Women's 100 metres;NA;États-Unis
94428;Andrea Philipp (-Ziercke);F;24;165;60;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Athletics;Athletics Women's 4 x 100 metres Relay;NA;États-Unis
94428;Andrea Philipp (-Ziercke);F;29;165;60;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Australie
94430;Lutz Philipp;M;23;178;69;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Athletics;Athletics Men's 5,000 metres;NA;Japon
94430;Lutz Philipp;M;27;178;69;Allemagne de l'Est;FRG;1968 Summer;1968;Summer;Mexico City;Athletics;Athletics Men's 10,000 metres;NA;Mexique
94430;Lutz Philipp;M;31;178;69;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Athletics;Athletics Men's Marathon;NA;Allemagne de l'Ouest
94433;Rainer Philipp;M;21;182;88;Allemagne de l'Est;FRG;1972 Winter;1972;Winter;Sapporo;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Japon
94433;Rainer Philipp;M;25;182;88;Allemagne de l'Est;FRG;1976 Winter;1976;Winter;Innsbruck;Ice Hockey;Ice Hockey Men's Ice Hockey;Bronze;Autriche
94433;Rainer Philipp;M;29;182;88;Allemagne de l'Est;FRG;1980 Winter;1980;Winter;Lake Placid;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;États-Unis
94448;Christine Phillip (Zahn-);F;24;164;60;Allemagne de l'Ouest;GDR;1972 Winter;1972;Winter;Sapporo;Cross Country Skiing;Cross Country Skiing Women's 5 kilometres;NA;Japon
94448;Christine Phillip (Zahn-);F;24;164;60;Allemagne de l'Ouest;GDR;1972 Winter;1972;Winter;Sapporo;Cross Country Skiing;Cross Country Skiing Women's 10 kilometres;NA;Japon
94548;Ines Pianka;F;27;180;67;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Volleyball;Volleyball Women's Volleyball;NA;États-Unis
94607;Walter Georg Pichler;M;24;177;71;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Biathlon;Biathlon Men's 10 kilometres Sprint;NA;Yougoslavie
94607;Walter Georg Pichler;M;24;177;71;Allemagne de l'Est;FRG;1984 Winter;1984;Winter;Sarajevo;Biathlon;Biathlon Men's 4 x 7.5 kilometres Relay;Bronze;Yougoslavie
94622;Marc Aurel Pickel;M;28;196;102;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Sailing;Sailing Mixed Two Person Keelboat;NA;Australie
94622;Marc Aurel Pickel;M;36;196;102;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Sailing;Sailing Men's Two Person Keelboat;NA;Chine
94673;Silke Pielen (-Rogatko);F;16;170;64;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 100 metres Backstroke;NA;Allemagne de l'Ouest
94673;Silke Pielen (-Rogatko);F;16;170;64;Allemagne de l'Est;FRG;1972 Summer;1972;Summer;Munich;Swimming;Swimming Women's 4 x 100 metres Medley Relay;Bronze;Allemagne de l'Ouest
94676;Christiane Pielke;F;21;178;62;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;Bronze;États-Unis
94676;Christiane Pielke;F;21;178;62;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Swimming;Swimming Women's 200 metres Individual Medley;NA;États-Unis
94676;Christiane Pielke;F;25;178;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Women's 50 metres Freestyle;NA;Corée du Sud
94676;Christiane Pielke;F;25;178;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Women's 100 metres Freestyle;NA;Corée du Sud
94676;Christiane Pielke;F;25;178;62;Allemagne de l'Est;FRG;1988 Summer;1988;Summer;Seoul;Swimming;Swimming Women's 4 x 100 metres Freestyle Relay;NA;Corée du Sud
94685;Ccile Pieper;F;21;166;56;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Hockey;Hockey Women's Hockey;Bronze;Brésil
94686;Jens Gerhard Pieper;M;40;177;68;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Archery;Archery Men's Individual;NA;Chine
94732;Sebastian Piersig;M;24;183;72;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Canoeing;Canoeing Men's Canadian Doubles, Slalom;NA;Chine
94764;Anja-Nadin Pietrek;F;21;185;70;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Volleyball;Volleyball Women's Volleyball;NA;Australie
94779;Janine Pietsch;F;22;188;79;Allemagne;GER;2004 Summer;2004;Summer;Athina;Swimming;Swimming Women's 100 metres Backstroke;NA;Grèce
94781;Eckehard Pietzsch;M;28;187;86;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Volleyball;Volleyball Men's Volleyball;NA;Mexique
94781;Eckehard Pietzsch;M;32;187;86;Allemagne de l'Ouest;GDR;1972 Summer;1972;Summer;Munich;Volleyball;Volleyball Men's Volleyball;Silver;Allemagne de l'Ouest
94782;Jochen Pietzsch;M;20;176;73;Allemagne de l'Ouest;GDR;1984 Winter;1984;Winter;Sarajevo;Luge;Luge Mixed (Men)'s Doubles;Bronze;Yougoslavie
94782;Jochen Pietzsch;M;24;176;73;Allemagne de l'Ouest;GDR;1988 Winter;1988;Winter;Calgary;Luge;Luge Mixed (Men)'s Doubles;Gold;Canada
94851;Theodor Caspar Pilartz;M;45;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Sculpturing, Unknown Event;NA;États-Unis
94900;Christiane Pilz;F;33;169;55;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Triathlon;Triathlon Women's Olympic Distance;NA;Chine
94978;Mark Pinger;M;22;201;92;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 50 metres Freestyle;NA;Espagne
94978;Mark Pinger;M;22;201;92;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;Bronze;Espagne
94978;Mark Pinger;M;22;201;92;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Swimming;Swimming Men's 4 x 100 metres Medley Relay;NA;Espagne
94978;Mark Pinger;M;26;201;92;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Swimming;Swimming Men's 4 x 100 metres Freestyle Relay;Bronze;États-Unis
95010;Christina Pinnow;F;25;176;70;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Sailing;Sailing Women's Two Person Dinghy;NA;Espagne
95019;Michael Pinske;M;22;187;90;Allemagne;GER;2008 Summer;2008;Summer;Beijing;Judo;Judo Men's Middleweight;NA;Chine
95060;Tatjana Lofamakanda Pinto;F;20;170;56;Allemagne;GER;2012 Summer;2012;Summer;London;Athletics;Athletics Women's 100 metres;NA;Royaume-Uni
95060;Tatjana Lofamakanda Pinto;F;20;170;56;Allemagne;GER;2012 Summer;2012;Summer;London;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Royaume-Uni
95060;Tatjana Lofamakanda Pinto;F;24;170;56;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 100 metres;NA;Brésil
95060;Tatjana Lofamakanda Pinto;F;24;170;56;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 4 x 100 metres Relay;NA;Brésil
95074;Yvonne Pioch;F;16;160;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Women's Individual All-Around;NA;États-Unis
95074;Yvonne Pioch;F;16;160;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Women's Floor Exercise;NA;États-Unis
95074;Yvonne Pioch;F;16;160;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Women's Horse Vault;NA;États-Unis
95074;Yvonne Pioch;F;16;160;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Women's Uneven Bars;NA;États-Unis
95074;Yvonne Pioch;F;16;160;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Gymnastics;Gymnastics Women's Balance Beam;NA;États-Unis
95084;Renate Piotraschke;F;16;160;49;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Diving;Diving Women's Springboard;NA;Canada
95084;Renate Piotraschke;F;16;160;49;Allemagne de l'Est;FRG;1976 Summer;1976;Summer;Montreal;Diving;Diving Women's Platform;NA;Canada
95107;Uta Pippig;F;26;168;50;Allemagne;GER;1992 Summer;1992;Summer;Barcelona;Athletics;Athletics Women's 10,000 metres;NA;Espagne
95107;Uta Pippig;F;30;168;50;Allemagne;GER;1996 Summer;1996;Summer;Atlanta;Athletics;Athletics Women's Marathon;NA;États-Unis
95170;Joachim Pirsch;M;21;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Rowing;Rowing Men's Double Sculls;Silver;Allemagne
95215;Ernst Anton Pistulla;M;21;NA;NA;Allemagne;GER;1928 Summer;1928;Summer;Amsterdam;Boxing;Boxing Men's Light-Heavyweight;Silver;Pays-Bas
95241;Nicol Pitro (-Bittner);F;24;168;59;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Badminton;Badminton Mixed Doubles;NA;Australie
95241;Nicol Pitro (-Bittner);F;28;168;59;Allemagne;GER;2004 Summer;2004;Summer;Athina;Badminton;Badminton Mixed Doubles;NA;Grèce
95264;Rudolf Pittrich;M;20;NA;NA;Allemagne;GER;1956 Winter;1956;Winter;Cortina d'Ampezzo;Ice Hockey;Ice Hockey Men's Ice Hockey;NA;Italie
95317;"Teresia ""Terry"" Place-Brandel (-Schttler)";F;26;179;67;Allemagne de l'Est;FRG;1984 Summer;1984;Summer;Los Angeles;Volleyball;Volleyball Women's Volleyball;NA;États-Unis
95328;Otto Placzek;M;48;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Sculpturing, Unknown Event;NA;États-Unis
95328;Otto Placzek;M;48;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Sculpturing, Unknown Event;NA;États-Unis
95328;Otto Placzek;M;48;NA;NA;Allemagne;GER;1932 Summer;1932;Summer;Los Angeles;Art Competitions;Art Competitions Mixed Sculpturing, Unknown Event;NA;États-Unis
95328;Otto Placzek;M;52;NA;NA;Allemagne;GER;1936 Summer;1936;Summer;Berlin;Art Competitions;Art Competitions Mixed Sculpturing, Medals;NA;Allemagne
95332;Jrgen Plagemann;M;27;182;77;Allemagne;GER;1964 Summer;1964;Summer;Tokyo;Rowing;Rowing Men's Coxed Eights;Silver;Japon
95353;Maximilian Planer;M;25;198;94;Allemagne;GER;2016 Summer;2016;Summer;Rio de Janeiro;Rowing;Rowing Men's Coxless Fours;NA;Brésil
95354;Mandy Planert (-Benzien);F;25;171;64;Allemagne;GER;2000 Summer;2000;Summer;Sydney;Canoeing;Canoeing Women's Kayak Singles, Slalom;NA;Australie
95354;Mandy Planert (-Benzien);F;29;171;64;Allemagne;GER;2004 Summer;2004;Summer;Athina;Canoeing;Canoeing Women's Kayak Singles, Slalom;NA;Grèce
95363;Uwe Plank;M;28;186;82;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Equestrianism;Equestrianism Mixed Three-Day Event, Individual;NA;Mexique
95363;Uwe Plank;M;28;186;82;Allemagne de l'Ouest;GDR;1968 Summer;1968;Summer;Mexico City;Equestrianism;Equestrianism Mixed Three-Day Event, Team;NA;Mexique
95384;Hermann Plaskuda;M;33;NA;NA;Allemagne;GER;1912 Summer;1912;Summer;Stockholm;Fencing;Fencing Men's Foil, Individual;NA;Suède
